player1 | 4650 | Level 2 | 2025-10-22 18:51:39
player1 | 4660 | Level 2 | 2025-10-22 18:51:39
player1 | 4670 | Level 2 | 2025-10-22 18:51:39
player1 | 4680 | Level 2 | 2025-10-22 18:51:39
player1 | 4690 | Level 2 | 2025-10-22 18:51:39
player1 | 4700 | Level 2 | 2025-10-22 18:51:39
player1 | 4710 | Level 2 | 2025-10-22 18:51:40
player1 | 4720 | Level 2 | 2025-10-22 18:51:40
player1 | 4730 | Level 2 | 2025-10-22 18:51:40
player1 | 4740 | Level 2 | 2025-10-22 18:51:40
player1 | 4750 | Level 2 | 2025-10-22 18:51:40
player1 | 4760 | Level 2 | 2025-10-22 18:51:40
player1 | 4770 | Level 2 | 2025-10-22 18:51:40
player1 | 4780 | Level 2 | 2025-10-22 18:51:40
player1 | 4790 | Level 2 | 2025-10-22 18:51:40
player1 | 4800 | Level 2 | 2025-10-22 18:51:40
player1 | 4810 | Level 2 | 2025-10-22 18:51:41
player1 | 4820 | Level 2 | 2025-10-22 18:51:41
player1 | 4830 | Level 2 | 2025-10-22 18:51:41
player1 | 4840 | Level 2 | 2025-10-22 18:51:41
player1 | 4850 | Level 2 | 2025-10-22 18:51:41
player1 | 4860 | Level 2 | 2025-10-22 18:51:41
player1 | 4870 | Level 2 | 2025-10-22 18:51:41
player1 | 4880 | Level 2 | 2025-10-22 18:51:41
player1 | 4890 | Level 2 | 2025-10-22 18:51:41
player1 | 4900 | Level 2 | 2025-10-22 18:51:41
player1 | 4910 | Level 2 | 2025-10-22 18:51:41
player1 | 4920 | Level 2 | 2025-10-22 18:51:42
player1 | 4930 | Level 2 | 2025-10-22 18:51:42
player1 | 4940 | Level 2 | 2025-10-22 18:51:42
player1 | 4950 | Level 2 | 2025-10-22 18:51:42
player1 | 4960 | Level 2 | 2025-10-22 18:51:42
player1 | 4970 | Level 2 | 2025-10-22 18:51:42
player1 | 4980 | Level 2 | 2025-10-22 18:51:42
player1 | 310 | Level 2 | 2025-10-22 18:52:36
player1 | 320 | Level 2 | 2025-10-22 18:52:38
player1 | 340 | Level 2 | 2025-10-22 18:52:41
player1 | 380 | Level 2 | 2025-10-22 18:52:47
player1 | 400 | Level 2 | 2025-10-22 18:52:51
player1 | 60 | Level 2 | 2025-10-22 19:01:45
player1 | 70 | Level 2 | 2025-10-22 19:01:50
player1 | 100 | Level 2 | 2025-10-22 19:01:57
player1 | 150 | Level 2 | 2025-10-22 19:02:05
player1 | 170 | Level 2 | 2025-10-22 19:02:09
player1 | 180 | Level 2 | 2025-10-22 19:02:12
player1 | 190 | Level 2 | 2025-10-22 19:02:14
player1 | 290 | Level 2 | 2025-10-22 19:02:41
player1 | 300 | Level 2 | 2025-10-22 19:02:43
player1 | 320 | Level 2 | 2025-10-22 19:02:47
player1 | 330 | Level 2 | 2025-10-22 19:02:52
player1 | 340 | Level 2 | 2025-10-22 19:02:54
player1 | 610 | Level 2 | 2025-10-22 19:03:33
player1 | 620 | Level 2 | 2025-10-22 19:03:35
player1 | 640 | Level 2 | 2025-10-22 19:03:42
player1 | 650 | Level 2 | 2025-10-22 19:03:44
player1 | 660 | Level 2 | 2025-10-22 19:03:46
player1 | 670 | Level 2 | 2025-10-22 19:03:49
player1 | 680 | Level 2 | 2025-10-22 19:03:51
player1 | 730 | Level 2 | 2025-10-22 19:04:00
player1 | 810 | Level 2 | 2025-10-22 19:04:20
player1 | 150 | Level 2 | 2025-10-22 21:57:07
player1 | 160 | Level 2 | 2025-10-22 21:57:10
player1 | 170 | Level 2 | 2025-10-22 21:57:12
player1 | 250 | Level 2 | 2025-10-22 21:57:41
player1 | 260 | Level 2 | 2025-10-22 21:57:43
player1 | 270 | Level 2 | 2025-10-22 21:57:45
player1 | 280 | Level 2 | 2025-10-22 21:57:48
player1 | 290 | Level 2 | 2025-10-22 21:57:50
player1 | 300 | Level 2 | 2025-10-22 21:57:53
player1 | 310 | Level 2 | 2025-10-22 21:57:55
player1 | 320 | Level 2 | 2025-10-22 21:57:58
player1 | 100 | Level 2 | 2025-10-23 00:19:24
player1 | 60 | Level 2 | 2025-10-23 00:23:02
player1 | 60 | Level 2 | 2025-10-23 00:47:21
player1 | 70 | Level 2 | 2025-10-23 00:47:24
player1 | 80 | Level 2 | 2025-10-23 00:47:26
player1 | 90 | Level 2 | 2025-10-23 00:47:29
player1 | 100 | Level 2 | 2025-10-23 00:47:31
player1 | 110 | Level 2 | 2025-10-23 00:47:34
player1 | 120 | Level 2 | 2025-10-23 00:47:37
player1 | 130 | Level 2 | 2025-10-23 00:47:39
player1 | 140 | Level 2 | 2025-10-23 00:47:42
player1 | 150 | Level 2 | 2025-10-23 00:47:45
player1 | 160 | Level 2 | 2025-10-23 00:47:47
player1 | 170 | Level 2 | 2025-10-23 00:47:50
player1 | 180 | Level 2 | 2025-10-23 00:47:52
player1 | 190 | Level 2 | 2025-10-23 00:47:55
player1 | 90 | Level 2 | 2025-10-23 00:54:45
player1 | 150 | Level 2 | 2025-10-23 00:56:55
player1 | 70 | Level 2 | 2025-10-23 01:08:14
player1 | 60 | Level 2 | 2025-10-23 01:12:02
player1 | 70 | Level 2 | 2025-10-23 01:12:04
player1 | 80 | Level 2 | 2025-10-23 01:12:06
player1 | 90 | Level 2 | 2025-10-23 01:12:09
player1 | 100 | Level 2 | 2025-10-23 01:12:11
player1 | 110 | Level 2 | 2025-10-23 01:12:14
player1 | 120 | Level 2 | 2025-10-23 01:12:17
player1 | 130 | Level 2 | 2025-10-23 01:12:19
player1 | 160 | Level 2 | 2025-10-23 01:12:26
player1 | 320 | Level 2 | 2025-10-23 01:12:43
player1 | 380 | Level 2 | 2025-10-23 01:12:56
player1 | 390 | Level 2 | 2025-10-23 01:13:02
player1 | 400 | Level 2 | 2025-10-23 01:13:04
player1 | 410 | Level 2 | 2025-10-23 01:13:07
player1 | 440 | Level 2 | 2025-10-23 01:13:13
player1 | 460 | Level 2 | 2025-10-23 01:13:19
player1 | 540 | Level 2 | 2025-10-23 01:13:35
player1 | 550 | Level 2 | 2025-10-23 01:13:38
player1 | 560 | Level 2 | 2025-10-23 01:13:40
player1 | 570 | Level 2 | 2025-10-23 01:13:43
player1 | 580 | Level 2 | 2025-10-23 01:13:45
player1 | 590 | Level 2 | 2025-10-23 01:13:48
player1 | 600 | Level 2 | 2025-10-23 01:13:50
player1 | 610 | Level 2 | 2025-10-23 01:13:52
player1 | 620 | Level 2 | 2025-10-23 01:13:55
player1 | 630 | Level 2 | 2025-10-23 01:13:57
player1 | 640 | Level 2 | 2025-10-23 01:14:00
player1 | 650 | Level 2 | 2025-10-23 01:14:02
player1 | 660 | Level 2 | 2025-10-23 01:14:04
player1 | 670 | Level 2 | 2025-10-23 01:14:07
player1 | 680 | Level 2 | 2025-10-23 01:14:09
player1 | 690 | Level 2 | 2025-10-23 01:14:12
player1 | 700 | Level 2 | 2025-10-23 01:14:14
player1 | 710 | Level 2 | 2025-10-23 01:14:16
player1 | 720 | Level 2 | 2025-10-23 01:14:19
player1 | 730 | Level 2 | 2025-10-23 01:14:21
player1 | 740 | Level 2 | 2025-10-23 01:14:24
player1 | 750 | Level 2 | 2025-10-23 01:14:26
player1 | 760 | Level 2 | 2025-10-23 01:14:29
player1 | 770 | Level 2 | 2025-10-23 01:14:31
player1 | 780 | Level 2 | 2025-10-23 01:14:34
player1 | 790 | Level 2 | 2025-10-23 01:14:36
player1 | 800 | Level 2 | 2025-10-23 01:14:38
player1 | 810 | Level 2 | 2025-10-23 01:14:41
player1 | 820 | Level 2 | 2025-10-23 01:14:43
player1 | 830 | Level 2 | 2025-10-23 01:14:46
player1 | 840 | Level 2 | 2025-10-23 01:14:48
player1 | 850 | Level 2 | 2025-10-23 01:14:50
player1 | 860 | Level 2 | 2025-10-23 01:14:53
player1 | 870 | Level 2 | 2025-10-23 01:14:55
player1 | 880 | Level 2 | 2025-10-23 01:14:58
player1 | 890 | Level 2 | 2025-10-23 01:15:00
player1 | 900 | Level 2 | 2025-10-23 01:15:02
player1 | 910 | Level 2 | 2025-10-23 01:15:05
player1 | 920 | Level 2 | 2025-10-23 01:15:07
player1 | 930 | Level 2 | 2025-10-23 01:15:10
player1 | 940 | Level 2 | 2025-10-23 01:15:12
player1 | 950 | Level 2 | 2025-10-23 01:15:14
player1 | 960 | Level 2 | 2025-10-23 01:15:17
player1 | 970 | Level 2 | 2025-10-23 01:15:19
player1 | 980 | Level 2 | 2025-10-23 01:15:22
player1 | 990 | Level 2 | 2025-10-23 01:15:24
player1 | 1000 | Level 2 | 2025-10-23 01:15:27
player1 | 1010 | Level 2 | 2025-10-23 01:15:29
player1 | 1020 | Level 2 | 2025-10-23 01:15:32
player1 | 1030 | Level 2 | 2025-10-23 01:15:34
player1 | 1040 | Level 2 | 2025-10-23 01:15:37
player1 | 1050 | Level 2 | 2025-10-23 01:15:39
player1 | 1060 | Level 2 | 2025-10-23 01:15:41
player1 | 1070 | Level 2 | 2025-10-23 01:15:44
player1 | 1080 | Level 2 | 2025-10-23 01:15:46
player1 | 1090 | Level 2 | 2025-10-23 01:15:48
player1 | 1100 | Level 2 | 2025-10-23 01:15:51
player1 | 1110 | Level 2 | 2025-10-23 01:15:53
player1 | 1120 | Level 2 | 2025-10-23 01:15:56
player1 | 1130 | Level 2 | 2025-10-23 01:15:58
player1 | 1140 | Level 2 | 2025-10-23 01:16:00
player1 | 1150 | Level 2 | 2025-10-23 01:16:03
player1 | 1160 | Level 2 | 2025-10-23 01:16:05
player1 | 1170 | Level 2 | 2025-10-23 01:16:08
player1 | 1180 | Level 2 | 2025-10-23 01:16:10
player1 | 1190 | Level 2 | 2025-10-23 01:16:13
player1 | 1200 | Level 2 | 2025-10-23 01:16:15
player1 | 1210 | Level 2 | 2025-10-23 01:16:18
player1 | 1220 | Level 2 | 2025-10-23 01:16:20
player1 | 1230 | Level 2 | 2025-10-23 01:16:23
player1 | 1240 | Level 2 | 2025-10-23 01:16:25
player1 | 1250 | Level 2 | 2025-10-23 01:16:28
player1 | 1260 | Level 2 | 2025-10-23 01:16:30
player1 | 1270 | Level 2 | 2025-10-23 01:16:33
player1 | 1280 | Level 2 | 2025-10-23 01:16:35
player1 | 1290 | Level 2 | 2025-10-23 01:16:37
player1 | 1300 | Level 2 | 2025-10-23 01:16:40
player1 | 1310 | Level 2 | 2025-10-23 01:16:42
player1 | 1320 | Level 2 | 2025-10-23 01:16:45
player1 | 1330 | Level 2 | 2025-10-23 01:16:47
player1 | 1340 | Level 2 | 2025-10-23 01:16:50
player1 | 1350 | Level 2 | 2025-10-23 01:16:52
player1 | 1360 | Level 2 | 2025-10-23 01:16:55
player1 | 1370 | Level 2 | 2025-10-23 01:16:57
player1 | 1380 | Level 2 | 2025-10-23 01:17:00
player1 | 1390 | Level 2 | 2025-10-23 01:17:02
player1 | 1400 | Level 2 | 2025-10-23 01:17:05
player1 | 1410 | Level 2 | 2025-10-23 01:17:07
player1 | 1420 | Level 2 | 2025-10-23 01:17:10
player1 | 1430 | Level 2 | 2025-10-23 01:17:12
player1 | 1440 | Level 2 | 2025-10-23 01:17:14
player1 | 1450 | Level 2 | 2025-10-23 01:17:17
player1 | 1460 | Level 2 | 2025-10-23 01:17:20
player1 | 1470 | Level 2 | 2025-10-23 01:17:23
player1 | 1480 | Level 2 | 2025-10-23 01:17:25
player1 | 1490 | Level 2 | 2025-10-23 01:17:28
player1 | 1500 | Level 2 | 2025-10-23 01:17:30
player1 | 1510 | Level 2 | 2025-10-23 01:17:33
player1 | 1520 | Level 2 | 2025-10-23 01:17:35
player1 | 1530 | Level 2 | 2025-10-23 01:17:38
player1 | 1540 | Level 2 | 2025-10-23 01:17:40
player1 | 1550 | Level 2 | 2025-10-23 01:17:43
player1 | 1560 | Level 2 | 2025-10-23 01:17:46
player1 | 1570 | Level 2 | 2025-10-23 01:17:48
player1 | 1580 | Level 2 | 2025-10-23 01:17:51
player1 | 1590 | Level 2 | 2025-10-23 01:17:53
player1 | 1600 | Level 2 | 2025-10-23 01:17:56
player1 | 1610 | Level 2 | 2025-10-23 01:17:58
player1 | 1620 | Level 2 | 2025-10-23 01:18:01
player1 | 1630 | Level 2 | 2025-10-23 01:18:03
player1 | 1640 | Level 2 | 2025-10-23 01:18:06
player1 | 1650 | Level 2 | 2025-10-23 01:18:08
player1 | 1660 | Level 2 | 2025-10-23 01:18:10
player1 | 1670 | Level 2 | 2025-10-23 01:18:13
player1 | 1680 | Level 2 | 2025-10-23 01:18:15
player1 | 1690 | Level 2 | 2025-10-23 01:18:18
player1 | 1700 | Level 2 | 2025-10-23 01:18:20
player1 | 1710 | Level 2 | 2025-10-23 01:18:22
player1 | 1720 | Level 2 | 2025-10-23 01:18:25
player1 | 1730 | Level 2 | 2025-10-23 01:18:27
player1 | 1740 | Level 2 | 2025-10-23 01:18:30
player1 | 1750 | Level 2 | 2025-10-23 01:18:32
player1 | 1760 | Level 2 | 2025-10-23 01:18:34
player1 | 1770 | Level 2 | 2025-10-23 01:18:37
player1 | 1780 | Level 2 | 2025-10-23 01:18:39
player1 | 1790 | Level 2 | 2025-10-23 01:18:42
player1 | 1800 | Level 2 | 2025-10-23 01:18:44
player1 | 1810 | Level 2 | 2025-10-23 01:18:47
player1 | 1820 | Level 2 | 2025-10-23 01:18:49
player1 | 1830 | Level 2 | 2025-10-23 01:18:51
player1 | 1840 | Level 2 | 2025-10-23 01:18:54
player1 | 1850 | Level 2 | 2025-10-23 01:18:56
player1 | 1860 | Level 2 | 2025-10-23 01:18:58
player1 | 1870 | Level 2 | 2025-10-23 01:19:01
player1 | 1880 | Level 2 | 2025-10-23 01:19:03
player1 | 1890 | Level 2 | 2025-10-23 01:19:06
player1 | 1900 | Level 2 | 2025-10-23 01:19:08
player1 | 1910 | Level 2 | 2025-10-23 01:19:11
player1 | 1920 | Level 2 | 2025-10-23 01:19:13
player1 | 1930 | Level 2 | 2025-10-23 01:19:15
player1 | 1940 | Level 2 | 2025-10-23 01:19:18
player1 | 1950 | Level 2 | 2025-10-23 01:19:20
player1 | 1960 | Level 2 | 2025-10-23 01:19:23
player1 | 1970 | Level 2 | 2025-10-23 01:19:25
player1 | 1980 | Level 2 | 2025-10-23 01:19:27
player1 | 1990 | Level 2 | 2025-10-23 01:19:30
player1 | 2000 | Level 2 | 2025-10-23 01:19:32
player1 | 2010 | Level 2 | 2025-10-23 01:19:35
player1 | 2020 | Level 2 | 2025-10-23 01:19:37
player1 | 2030 | Level 2 | 2025-10-23 01:19:39
player1 | 2040 | Level 2 | 2025-10-23 01:19:42
player1 | 2050 | Level 2 | 2025-10-23 01:19:45
player1 | 2060 | Level 2 | 2025-10-23 01:19:47
player1 | 2070 | Level 2 | 2025-10-23 01:19:49
player1 | 2080 | Level 2 | 2025-10-23 01:19:52
player1 | 2090 | Level 2 | 2025-10-23 01:19:54
player1 | 2100 | Level 2 | 2025-10-23 01:19:56
player1 | 2110 | Level 2 | 2025-10-23 01:19:59
player1 | 2120 | Level 2 | 2025-10-23 01:20:01
player1 | 2130 | Level 2 | 2025-10-23 01:20:04
player1 | 2140 | Level 2 | 2025-10-23 01:20:06
player1 | 2150 | Level 2 | 2025-10-23 01:20:08
player1 | 2160 | Level 2 | 2025-10-23 01:20:11
player1 | 2170 | Level 2 | 2025-10-23 01:20:14
player1 | 2180 | Level 2 | 2025-10-23 01:20:16
player1 | 2190 | Level 2 | 2025-10-23 01:20:20
player1 | 2200 | Level 2 | 2025-10-23 01:20:23
player1 | 2210 | Level 2 | 2025-10-23 01:20:25
player1 | 2220 | Level 2 | 2025-10-23 01:20:28
player1 | 2230 | Level 2 | 2025-10-23 01:20:30
player1 | 2240 | Level 2 | 2025-10-23 01:20:32
player1 | 2250 | Level 2 | 2025-10-23 01:20:35
player1 | 2270 | Level 2 | 2025-10-23 01:20:39
player1 | 2300 | Level 2 | 2025-10-23 01:20:46
player1 | 2330 | Level 2 | 2025-10-23 01:20:52
player1 | 2410 | Level 2 | 2025-10-23 01:21:05
player1 | 60 | Level 2 | 2025-10-23 01:32:55
player1 | 70 | Level 2 | 2025-10-23 01:32:59
player1 | 80 | Level 2 | 2025-10-23 01:33:02
player1 | 540 | Level 2 | 2025-10-23 13:38:56
player1 | 550 | Level 2 | 2025-10-23 13:38:59
player1 | 120 | Level 2 | 2025-10-23 14:03:17
player1 | 130 | Level 2 | 2025-10-23 14:03:20
player1 | 60 | Level 2 | 2025-10-23 15:16:08
player1 | 70 | Level 2 | 2025-10-23 15:16:11
player1 | 80 | Level 2 | 2025-10-23 15:16:14
player1 | 90 | Level 2 | 2025-10-23 15:16:16
player1 | 100 | Level 2 | 2025-10-23 15:16:19
player1 | 110 | Level 2 | 2025-10-23 15:16:22
player1 | 120 | Level 2 | 2025-10-23 15:16:24
player1 | 130 | Level 2 | 2025-10-23 15:16:27
player1 | 150 | Level 2 | 2025-10-23 15:21:54
player1 | 120 | Level 2 | 2025-10-23 15:24:04
player1 | 160 | Level 2 | 2025-10-23 15:24:16
player1 | 260 | Level 2 | 2025-10-23 15:24:44
player1 | 270 | Level 2 | 2025-10-23 15:26:49
player1 | 280 | Level 2 | 2025-10-23 15:26:52
player1 | 170 | Level 2 | 2025-10-23 15:37:28
player1 | 180 | Level 2 | 2025-10-23 15:37:31
player1 | 200 | Level 2 | 2025-10-23 15:37:35
player1 | 60 | Level 2 | 2025-10-23 15:51:30
player1 | 70 | Level 2 | 2025-10-23 15:51:32
player1 | 80 | Level 2 | 2025-10-23 15:51:35
player1 | 320 | Level 2 | 2025-10-23 15:52:05
player1 | 330 | Level 2 | 2025-10-23 15:52:07
player1 | 340 | Level 2 | 2025-10-23 15:52:10
player1 | 350 | Level 2 | 2025-10-23 15:52:14
player1 | 560 | Level 2 | 2025-10-23 15:52:45
player1 | 200 | Level 2 | 2025-10-23 16:30:38
player1 | 210 | Level 2 | 2025-10-23 16:30:41
player1 | 230 | Level 2 | 2025-10-23 16:30:49
player1 | 310 | Level 2 | 2025-10-23 16:31:12
player1 | 360 | Level 2 | 2025-10-23 16:31:23
player1 | 380 | Level 2 | 2025-10-23 16:31:27
player1 | 400 | Level 2 | 2025-10-23 16:31:32
player1 | 260 | Level 2 | 2025-10-23 17:42:43
player1 | 310 | Level 2 | 2025-10-23 17:42:52
player1 | 370 | Level 2 | 2025-10-23 17:43:24
player1 | 380 | Level 2 | 2025-10-23 17:43:27
player1 | 400 | Level 2 | 2025-10-23 17:43:31
player1 | 420 | Level 2 | 2025-10-23 17:43:36
player1 | 450 | Level 2 | 2025-10-23 17:43:44
player1 | 470 | Level 2 | 2025-10-23 17:43:48
player1 | 490 | Level 2 | 2025-10-23 17:43:52
player1 | 600 | Level 2 | 2025-10-23 17:44:23
player1 | 610 | Level 2 | 2025-10-23 17:44:26
player1 | 40 | Level 2 | 2025-10-24 07:23:34
player1 | 50 | Level 2 | 2025-10-24 07:23:54
player1 | 100 | Level 2 | 2025-10-24 08:10:52
player1 | 210 | Level 2 | 2025-10-24 08:24:54
player1 | 210 | Level 2 | 2025-10-24 08:24:56
player1 | 210 | Level 2 | 2025-10-24 08:24:59
player1 | 210 | Level 2 | 2025-10-24 08:25:01
player1 | 210 | Level 2 | 2025-10-24 08:25:03
player1 | 210 | Level 2 | 2025-10-24 08:25:06
player1 | 210 | Level 2 | 2025-10-24 08:25:08
player1 | 210 | Level 2 | 2025-10-24 08:25:10
player1 | 210 | Level 2 | 2025-10-24 08:25:13
player1 | 210 | Level 2 | 2025-10-24 08:25:15
player1 | 210 | Level 2 | 2025-10-24 08:25:18
player1 | 210 | Level 2 | 2025-10-24 08:25:20
player1 | 210 | Level 2 | 2025-10-24 08:25:22
player1 | 210 | Level 2 | 2025-10-24 08:25:25
player1 | 210 | Level 2 | 2025-10-24 08:25:27
player1 | 210 | Level 2 | 2025-10-24 08:25:30
player1 | 210 | Level 2 | 2025-10-24 08:25:32
player1 | 210 | Level 2 | 2025-10-24 08:25:35
player1 | 210 | Level 2 | 2025-10-24 08:25:37
player1 | 210 | Level 2 | 2025-10-24 08:25:39
player1 | 210 | Level 2 | 2025-10-24 08:25:42
player1 | 210 | Level 2 | 2025-10-24 08:25:44
player1 | 210 | Level 2 | 2025-10-24 08:25:46
player1 | 210 | Level 2 | 2025-10-24 08:25:49
player1 | 210 | Level 2 | 2025-10-24 08:25:51
player1 | 210 | Level 2 | 2025-10-24 08:25:54
player1 | 110 | Level 2 | 2025-10-24 08:29:04
player1 | 130 | Level 2 | 2025-10-24 08:29:19
player1 | 150 | Level 2 | 2025-10-24 08:29:28
player1 | 150 | Level 2 | 2025-10-24 08:29:30
player1 | 150 | Level 2 | 2025-10-24 08:29:32
player1 | 150 | Level 2 | 2025-10-24 08:29:35
player1 | 150 | Level 2 | 2025-10-24 08:29:37
player1 | 40 | Level 2 | 2025-10-24 08:43:02
player1 | 40 | Level 2 | 2025-10-24 08:43:04
player1 | 40 | Level 2 | 2025-10-24 08:43:06
player1 | 40 | Level 2 | 2025-10-24 08:43:09
player1 | 40 | Level 2 | 2025-10-24 08:43:11
player1 | 40 | Level 2 | 2025-10-24 08:43:13
player1 | 40 | Level 2 | 2025-10-24 08:43:16
player1 | 40 | Level 2 | 2025-10-24 08:43:18
player1 | 40 | Level 2 | 2025-10-24 08:43:21
player1 | 40 | Level 2 | 2025-10-24 08:43:23
player1 | 40 | Level 2 | 2025-10-24 08:43:25
player1 | 40 | Level 2 | 2025-10-24 08:43:28
player1 | 40 | Level 2 | 2025-10-24 08:43:30
player1 | 40 | Level 2 | 2025-10-24 08:43:34
player1 | 40 | Level 2 | 2025-10-24 08:43:37
player1 | 40 | Level 2 | 2025-10-24 08:43:41
player1 | 150 | Level 2 | 2025-10-24 08:43:59
player1 | 220 | Level 2 | 2025-10-26 17:17:52
